	ref|NC_000913	ref|NC_002655	ref|NC_010658	ref|NC_011740	ref|NC_011751	ref|NC_013353	ref|NC_013716	ref|NC_013850	ref|NC_016822	ref|NC_016856	ref|NC_017328	ref|NC_017340	ref|NC_017634	ref|NC_017646	ref|NC_017728	ref|NC_017910	ref|NC_018106	ref|NC_018522	ref|NC_022912
4310679980000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310679981000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679982000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310679983000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679984000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310679985000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679986000	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1
4310679987000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679988000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679989000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
4310679990000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679991000	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310679992000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679993000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679994000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679995000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310679996000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679997000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310679998000	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
4310679999000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680000000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680001000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680002000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680003000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680004000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680005000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680006000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680007000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680008000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680009000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680010000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680011000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	1	1
4310680012000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680013000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680014000	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680015000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680016000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680017000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680018000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680019000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680020000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680021000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680022000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680023000	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
4310680024000	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
4310680025000	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
4310680026000	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1
4310680027000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680028000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680029000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680030000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680031000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680032000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680033000	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
4310680034000	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
4310680035000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680036000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680037000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680038000	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
4310680039000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680040000	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680041000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680042000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680043000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680044000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0
4310680045000	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1
4310680046000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680047000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680048000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680049000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680050000	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680051000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680052000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680053000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680054000	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680055000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680056000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680057000	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680058000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680059000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680060000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680061000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680062000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680063000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680064000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680065000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680066000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680067000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680068000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680069000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680070000	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1
4310680071000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680072000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680073000	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
4310680074000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680075000	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680076000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680077000	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680078000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680079000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680080000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680081000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680082000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680083000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680084000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680085000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680086000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680087000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680088000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680089000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680090000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680091000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680092000	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
4310680093000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680094000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680095000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680096000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680097000	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680098000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680099000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680100000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680101000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680102000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680103000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680104000	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680105000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680106000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680107000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680108000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680109000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680110000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680111000	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
4310680112000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680113000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680114000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680115000	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	0	1
4310680116000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680117000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680118000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680119000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680120000	0	1	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
4310680121000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680122000	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680123000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680124000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680125000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680126000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680127000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680128000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680129000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680130000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680131000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680132000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680133000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680134000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680135000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680136000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680137000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680138000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680139000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680140000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680141000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680142000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680143000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680144000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680145000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680146000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680147000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680148000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680149000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680150000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680151000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680152000	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
4310680153000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680154000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680155000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
4310680156000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680157000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680158000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680159000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680160000	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680161000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680162000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680163000	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680164000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680165000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680166000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680167000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680168000	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
4310680169000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680170000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1
4310680171000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680172000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680173000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680174000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680175000	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0
4310680176000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680177000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680178000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680179000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680180000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680181000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680182000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680183000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680184000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680185000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680186000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680187000	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680188000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680189000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680190000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680191000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680192000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680193000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680194000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680195000	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680196000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680197000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680198000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680199000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680200000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680201000	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
4310680202000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680203000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680204000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680205000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
4310680206000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680207000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680208000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680209000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680210000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680211000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680212000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680213000	1	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0
4310680214000	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
4310680215000	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
4310680216000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680217000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680218000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680219000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680220000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680221000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680222000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680223000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680224000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680225000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680226000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680227000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680228000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680229000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680230000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680231000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680232000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680233000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680234000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680235000	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
4310680236000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680237000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680238000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680239000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680240000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680241000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680242000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680243000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680244000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
4310680245000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680246000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680247000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680248000	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
4310680249000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680250000	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
4310680251000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680252000	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
4310680253000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680254000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
4310680255000	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1
4310680256000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680257000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680258000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680259000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680260000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680261000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680262000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680263000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680264000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680265000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680266000	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
4310680267000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680268000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680269000	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680270000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680271000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680272000	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680273000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680274000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680275000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680276000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680277000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
4310680278000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680279000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680280000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680281000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680282000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680283000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680284000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
4310680285000	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
4310680286000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680287000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680288000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680289000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680290000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
4310680291000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
4310680292000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1
4310680293000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
